city_key,city,source_id,basis_category,multiplier_or_floor,release_trigger_category,schedule_form_category,intermediate_steps_category,terminal_condition_category,final_retained_5pct,extra_condition_after_first_registration,n_release_steps,share_drawable_at_topout,final_retained_share,n_release_steps_status,share_drawable_at_topout_status,final_retained_share_status,evidence_excerpt,full_policy_text_used,source_file,source_sheet,dep_template_id,dep_stage_count_total,dep_active_stage_count,dep_stage_keys,dep_stage_names,dep_active_stage_names,dep_stage_mapping_status,dep_topout_stage_key,dep_registration_stage_key,dep_n_release_steps,dep_share_drawable_at_topout,dep_final_retained_share,dep_topout_status,dep_final_retained_status,dep_attribute_layer,dep_stage_ratio_definition,dep_source_file,dep_source_workbook,dep_mapping_version,id,year,Region,city_model,Province,content,processed_text,PMC_Frequency,PMC_BERT,PMC_T,PMC_I,IV1,IV2,IV3,IV4,Dep_reg,Dep_engine_original,peak_exposure,peak_funding_cost,n_stages,lpr_multiplier,monthly_rate,stage_1_ratio,stage_1_label,stage_1_first_cohort,stage_1_last_cohort,stage_1_cost,stage_1_hold_mean,stage_2_ratio,stage_2_label,stage_2_first_cohort,stage_2_last_cohort,stage_2_cost,stage_2_hold_mean,stage_3_ratio,stage_3_label,stage_3_first_cohort,stage_3_last_cohort,stage_3_cost,stage_3_hold_mean,stage_4_ratio,stage_4_label,stage_4_first_cohort,stage_4_last_cohort,stage_4_cost,stage_4_hold_mean,stage_5_ratio,stage_5_label,stage_5_first_cohort,stage_5_last_cohort,stage_5_cost,stage_5_hold_mean,Region_1,year_1,Dep
万宁,万宁,wanning-3,approved construction cost,,successive inspection stages,drawdown ceiling,specified but count unavailable,condition beyond first registration,True,True,,,0.05,not explicitly countable from retained excerpt,not explicitly parseable from retained excerpt,manual 5% retained flag,监管额度 第十五条 商品房预售资金监管额度以项目建筑、安装、装修和区内配套建设等成本费用（含税）等合同约定费用以及项目正常支出费用等综合确定，监管额度须在商品房预售资金监管协议中载明 | 监管账户内的预售资金，并启动应急措施，协调相关部门监督监管账户内资金使用： 1.房地产开发企业存在违法违规行为导致工程停工的 | 完成房屋所有权首次登记后，解除资金监管,True,policy_identification_filled.xlsx,City_audit,4stage_Mcost,4,4,stage_1|stage_2|stage_3|stage_4,主体|装修|竣备|确权,主体|装修|竣备|确权,complete_named_milestones,stage_1,stage_4,4,0.3,0.625,cumulative_same_denominator_stage_shares,terminal_stage_share:within_cohort_amount_share,expert_calibrated_operational_proxy_pending_source_mapping,monthly-revenue stage ratio or within-cohort amount share; not automatically a policy percentage,external/Modelling Dep/41_Cities_Dep/city_catalog.json,data/pmc_data.xlsx,dep-operational-h1-v1,wanning-3,2023,三线,万宁,Hainan,"万宁市人民政府办公室关于印发
万宁市商品房预售资金监管实施细则的通知
各镇人民政府，兴隆华侨旅游经济区管委会，市政府直属各单位：
《万宁市商品房预售资金监管实施细则》已经十六届市政府第37次常务会议审议通过，现印发给你们，请认真组织实施。
万宁市人民政府办公室
2023年9月14日
（此件主动公开）




万宁市商品房预售资金监管实施细则
第一章 总 则
为规范我市商品房预售资金（以下简称预售资金）监督管理，保障房地产项目竣工交付，防范房地产交易风险，维护购房人合法权益，促进房地产市场平稳健康发展，切实落实《海南省商品房预售资金监管办法》各项规定要求，结合我市实际，制定本实施细则（以下简称“本细则”）。
第一条 凡在我市行政区域内批准预售的商品房项目，其预售资金的收存、支出和监督管理工作，适用本细则。
第二条 万宁市住房和城乡建设局是我市商品房预售资金监管的主管部门（以下简称“市住建部门”），市住建部门可以委托具有资质的第三方机构承担本市商品房预售资金监管的相关工作。
第三条 监管银行应具备保证资金监管安全、规范运行所需的金融管理业务能力及能与监管部门商品房预售资金监管系统联网并实现信息即时传递与交换的网络技术条件。
第四条 商品房预售资金监管遵循“专户专存、专款专用、全程监管、节点控制、多方监督”原则，确保商品房预售资金用于该商品房项目工程建设。
第五条 预售资金监管期限自取得《商品房预售许可证》开始，至项目完成房屋所有权首次登记后，解除资金监管。
第二章 监管账户的开立
第六条 商品房预售资金监管银行的确定
全市商品房预售资金监管银行由市住建部门会同人行、银保监部门通过公开招标的方式，确定一批符合承接商品房预售资金监管业务条件的商业银行，列明具体承办商品房预售资金监管业务的支行名单，建立监管银行库，并向社会公示，由各房地产开发企业自行选择。
监管银行库实行动态管理。违反相关规定的商业银行，不再保留在监管银行库中。
第七条 房地产开发企业申请办理《商品房预售许可证》前，应在我市监管银行库选择一家商业银行按照一次商品房预售许可申请对应一个账户的原则开立监管账户。
第八条 开立监管账户的程序
（一）申请
房地产开发企业持以下材料向市住建部门申请开立监管账户：
1.开户申请书；
2.开发企业营业执照正副本；
3.资金使用计划书；
4.土地使用权证；
5.建设工程规划许可证、施工许可证；
6.测绘报告；
7.项目建设方案及施工进度表；
8.经办人身份证、委托书；
9.其他应当提供的材料。
（二）审核
市住建部门受理申请后3个工作日内完成审核，审核通过的，向房地产开发企业出具《商品房预售资金监管账户开户通知书》。
（三）银行开户
房地产开发企业持《商品房预售资金监管账户开户通知书》到商业银行开立监管账户。预售资金监管账户的性质为专用存款账户，户名应由房地产开发企业名称和规划批准的项目名称组成，其中房地产开发企业名称须与该企业基本存款账户名称一致，预留银行签章上的名称须与资金账户的名称一致。
第三章 三方监管协议的签订
第九条 房地产开发企业在办理《商品房预售许可证》前，须与开立监管账户的商业银行（即“监管银行”）和市住建部门签订三方监管协议。监管协议中应载明房地产开发企业名称、项目名称、坐落、国有土地使用证号、土地面积、总建筑面积、总套数、工程预算清册总额、监管银行、监管账户名称和账号等相关信息。
未签订三方监管协议的房地产项目，市审批部门不予发放《商品房预售许可证》。
已按原《海南省商品房预售资金监管暂行办法》规定签订了预售资金监管协议的预售商品房项目，按照本细则精神补充签订三方监管协议。
第十条 房地产开发企业在取得《商品房预售许可证》后，应将商品房预售资金监管相关规定告知购房人，将预售资金监管开户银行及预售资金监管账户、账号等信息在商品房销售场所显著位置公示，并在《商品房买卖合同》中载明。
第四章 预售资金的收存
第十一条 商品房预售资金应全部直接存入监管账户进行全程管理，开发企业不得直接收取或另设账户收存购房人的购房款。
第十二条 按揭贷款购买商品房的，其按揭贷款由贷款银行直接转入监管账户，并注明用途。
第十三条 分期或其他付款方式购买商品房的，在签订《商品房买卖合同》中，必须注明付款次数，每次付款金额和付款时间，并按合同约定及时将购房款存入监管账户。
第十四条 监管银行应以楼盘表编制的幢为单位，根据楼盘表网签成交信息、合同约定的购房款支付信息，实时掌握该幢房屋己销售房号和应进入监管账户的购房款金额，并按幢按套建立购房款明细管理台账，做到专款专用。

第五章 预售资金监管额度
第十五条 商品房预售资金监管额度以项目建筑、安装、装修和区内配套建设等成本费用（含税）等合同约定费用以及项目正常支出费用等综合确定，监管额度须在商品房预售资金监管协议中载明。
商品房预售资金实行全程监管，监管额度内的资金只能用于支付本项目工程建设进度款、建筑材料、配套设施、设备、全装修工程进度款等款项以及法定税费等。超出监管额度的预售资金，开发企业可以提取进行使用。监管银行不得擅自划扣监管额度内的资金。商品房预售资金监管账户不得开通网上银行功能和自动扣款等转账业务，设立子公司的房地产开发企业，集团公司不得抽调。
第十六条 使用监管额度内资金应以项目工程进度和资金使用计划为依据，按照项目建设进度达到主体分部验收、装修分部验收、竣工验收、联合验收、房屋首次登记等环节设置资金使用节点：
（一）项目主体分部验收时，使用资金额度不得超过监管资金额度总额的30%；
（二）项目装修分部验收时，使用资金额度不得超过监管资金额度总额的30%；
（三）项目完成竣工验收、联合验收时，使用资金额度不得超过监管资金额度额度总额的30%；
（四）项目完成首次登记时，使用资金额度为监管资金额度总额的10%，同时监管终止。
对于部分没有装修的商品房项目，项目主体分部验收至项目完成竣工验收之间可视项目进度情况申请使用监管资金，额度不得超过监管资金额度总额的30%，项目完成首次登记前，监管帐户内的资金余额不得低于监管资金额度总额的5%。
第十七条 开发企业应按照监管协议所确定的资金使用节点向市住建部门提出使用预售资金申请，并提交相应材料：
（一）商品房预售资金使用申请书。
（二）用于支付工程款的，提供工程建设合同及工程监理机构出具的施工进度资料及影像资料。
（三）用于支付工程建设所需的建筑材料、设备款项的，提供与供应商签订的购销合同。
（四）用于支付工程监理或其他行政事业性收费的，提供合同或缴费通知。
（五）其他应当提供的材料。
首次拨付款后，每次申请拨款时还应当提交上一次申请用款事项的转款回单。如支付工程款的，则需提交监理单位对相应款项使用情况的证明材料。
申请材料审核合格后，由市住建部门在3个工作日内出具同意拨付证明，监管银行应及时拨付。监管银行违反预售资金三方监管协议，未经市住建部门核实同意，擅自拨付监管额度内资金的，应当负责追回资金，无法追回的依法承担相应赔偿责任。
第六章 不明入账的处理
第十八条 购房人通过电汇、网上银行转账等方式交存购房款或者预售资金划拨过程中因拨付失败返回资金监管账户形成的不明入账，开发企业应当及时予以划分确认，划分确认后方可申请使用该部分资金。
第十九条 属于资金错误划入监管账户的，开发企业应当提交以下资料向市住建部门申请办理《不明入账退款通知书》：
（1）不明入账退款申请表；
（2）开户银行出具的证明文件；
（3）企业营业执照及经办人身份证、委托书。
由于发放购房贷款或者银行汇款等原因造成资金错误划入监管账户的，还应当提供相关发起银行出具的证明文件。
市住建部门受理申请后2个工作日内完成审核。审核通过的，向开发企业出具《不明入账退款通知书》。开发企业于2个工作日内持《不明入账退款通知书》到开户银行办理退款手续。
第七章 监管账户的注销、变更
第二十条 监管项目办理房屋所有权首次登记后，开发企业可以申请注销监管。注销监管后的账户和剩余资金由开发企业自行处理。
第二十一条 开发企业申请办理《注销监管通知书》，应当提交以下材料：
（1）注销监管申请表；
（2）具备办理产权转移登记证明材料；
（3）企业营业执照及经办人身份证、委托书。
市住建部门受理申请审核通过后，向房地产开发企业出具《注销监管通知书》。房地产开发企业持《注销监管通知书》到开户银行办理注销监管账户手续。 
第二十二条 预售商品房项目发生监管银行或监管账户变更的，可以申请变更，变更期间该监管账户对应的《商品房预售许可证》范围内的商品房不得销售。
房地产开发企业变更监管银行或监管账户的，须与原监管银行、市住建部门协商同意解除原三方监管协议，重新签订新的三方监管协议，原监管账户中的预售资金全部转入新的监管账户。
房地产开发企业应持以下材料申请变更监管银行或监管账户：
1.监管账户（银行）变更申请书；
2.原监管账户开户通知书及开户证明等相关材料；
3.企业营业执照及经办人身份证、委托书；
4.凡已签订三方监管协议的，房地产开发企业还应当交回原三方监管协议原件。
市住建部门受理监管账户变更申请后3个工作日内完成审核，审核通过的，书面通知监管银行，办理变更相关手续。
第八章 监督管理
第二十三条 市住建部门应当加强对房地产开发企业执行预售资金监管制度情况的日常检查和监督，有以下情形的，可书面通知监管银行暂停拨付监管账户内的预售资金，并启动应急措施，协调相关部门监督监管账户内资金使用：
1.房地产开发企业存在违法违规行为导致工程停工的。
2.预售项目发生质量事故或存在严重质量问题的。
3.预售项目未按期交付使用或存在不能按期交付风险的。
4.项目存在违法违规建设和销售的。
5.项目存在严重债务和劳务纠纷的。
6.应当暂停拨付的其他情形。
第二十四条 房地产开发企业所提供的资金监管和拨付的相关材料须真实准确，提供材料不真实准确的，追究该企业的相关法律和经济责任。
第二十五条 房地产开发企业未按规定收存该项目资金的，除应将应存资金足额存入监管账户，还应承担相应的法律和经济责任。由此造成损失的，承担赔偿责任，情节严重的，由市住建部门将其列为不良企业并公开曝光。
第二十六条 房地产开发企业未按销售方案或计划擅自销售项目楼房造成不良影响的，相关单位和个人将由市住建部门列为不良企业及不良行为人员并公开曝光，涉嫌违法犯罪的，移交司法机关处理。
第二十七条 房地产开发企业未经同意另行设立账户收存本项目商品房预售资金的，视同刻意抽逃资金规避监管，市住建部门有权申请有关部门冻结该账户，同时依法追究房地产开发企业法定代表人法律责任。
第二十八条 施工单位、监理单位提供虚假证明或采用其他方式协助开发企业违规支取预售资金的，由市住建部门依法对相关责任单位和责任人进行处理。违反相关法律、法规、规章规定的，依照有关规定处罚。
第二十九条 监管银行未按照规定或未按照商品房预售资金监管协议约定，擅自收存、管理以开发企业名义转入的资金，未按规定监控、反馈购房贷款入账情况，擅自拨付资金，或存在其他违规行为的，依法承担相应法律责任。
第三十条 监管银行应及时向市住建部门上报监管账户信息，若因不及时上报造成损失的，监管银行应承担相应的法律责任。
第三十一条 相关部门及其工作人员在预售资金监管工作中玩忽职守、滥用职权、徇私舞弊的，依法追究责任。
第九章 附 则
第三十二条 本细则由市住建部门会同人行、金融监管部门负责解释。
第三十三条 本细则自印发之日起实施。",万宁市 人民政府 办公室 关于 印发 万宁市 商品房 预售 资金 监管 实施细则 通知 各镇 人民政府 兴隆 华侨 旅游 经济区 管委会 市政府 直属 单位 万宁市 商品房 预售 资金 监管 实施细则 已经 十六届 市政府 常务会议 审议 通过 印发 你们 认真 组织 实施 万宁市 人民政府 办公室 此件 主动 公开 万宁市 商品房 预售 资金 监管 实施细则 第一章 规范 我市 商品房 预售 资金 以下 简称 预售 资金 监督管理 保障 房地产 项目 竣工 交付 防范 房地产 交易 风险 维护 购房人 合法权益 促进 房地产 市场 平稳 健康 发展 切实落实 海南省 商品房 预售 资金 监管 办法 各项规定 要求 结合 我市 实际 制定 实施细则 以下 简称 本细则 第一条 我市 行政区域 批准 预售 商品房 项目 预售 资金 收存 支出 监督管理 工作 适用 本细则 第二条 万宁市 住房 城乡 建设局 我市 商品房 预售 资金 监管 主管部门 以下 简称 市住 部门 市住 部门 可以 委托 具有 资质 第三方 机构 承担 本市 商品房 预售 资金 监管 相关 工作 第三条 监管 银行 具备 保证 资金 监管 安全 规范 运行 金融管理 业务 能力 及能 监管部门 商品房 预售 资金 监管 系统 联网 实现 信息 即时 传递 交换 网络 技术 条件 第四条 商品房 预售 资金 监管 遵循 专户 专存 专款专用 全程 监管 节点 控制 多方 监督 原则 确保 商品房 预售 资金 用于 商品房 项目 工程建设 第五条 预售 资金 监管 期限 取得 商品房 预售 许可证 开始 项目 完成 房屋 所有权 首次 登记 解除 资金 监管 第二章 监管 账户 开立 第六条 商品房 预售 资金 监管 银行 确定 全市 商品房 预售 资金 监管 银行 由市 部门 会同 人行 银保监 部门 通过 公开招标 方式 确定 一批 符合 承接 商品房 预售 资金 监管 业务 条件 商业银行 列明 具体 承办 商品房 预售 资金 监管 业务 支行 名单 建立 监管 银行 社会 公示 房地产 开发 企业 自行 选择 监管 银行 实行 动态 管理 违反 相关 规定 商业银行 不再 保留 监管 银行 库中 第七条 房地产 开发 企业 申请 办理 商品房 预售 许可证 我市 监管 银行 选择 一家 商业银行 按照 一次 商品房 预售 许可 申请 对应 一个 账户 原则 开立 监管 账户 第八条 开立 监管 账户 程序 申请 房地产 开发 企业 以下 材料 向市 部门 申请 开立 监管 账户 开户 申请书 开发 企业 营业执照 正副 资金 使用 计划书 土地 使用 权证 建设工程 规划 许可证 施工 许可证 测绘 报告 项目 建设 方案 施工进度 经办人 身份证 委托书 其他 应当 提供 材料 审核 市住 部门 受理 申请 工作日内 完成 审核 审核 通过 房地产 开发 企业 出具 商品房 预售 资金 监管 账户 开户 通知书 银行 开户 房地产 开发 企业 商品房 预售 资金 监管 账户 开户 通知书 商业银行 开立 监管 账户 预售 资金 监管 账户 性质 专用 存款 账户 户名 应由 房地产 开发 企业 名称 规划 批准 项目名称 组成 其中 房地产 开发 企业 名称 企业 基本 存款 账户 名称 一致 预留 银行 签章 名称 资金 账户 名称 一致 第三章 三方 监管 协议 签订 第九条 房地产 开发 企业 办理 商品房 预售 许可证 开立 监管 账户 商业银行 监管 银行 部门 签订 三方 监管 协议 监管 协议 中应 载明 房地产 开发 企业 名称 项目名称 坐落 国有土地 使用证 土地 面积 建筑面积 套数 工程预算 清册 总额 监管 银行 监管 账户 名称 账号 相关 信息 签订 三方 监管 协议 房地产 项目 审批 部门 不予 发放 商品房 预售 许可证 按原 海南省 商品房 预售 资金 监管 暂行办法 规定 签订 预售 资金 监管 协议 预售 商品房 项目 按照 本细则 精神 补充 签订 三方 监管 协议 第十条 房地产 开发 企业 取得 商品房 预售 许可证 商品房 预售 资金 监管 相关 规定 告知 购房人 预售 资金 监管 开户银行 预售 资金 监管 账户 账号 信息 商品房 销售 场所 显著 位置 公示 商品房 买卖合同 载明 第四章 预售 资金 收存 第十一条 商品房 预售 资金 全部 直接 存入 监管 账户 进行 全程 管理 开发 企业 不得 直接 收取 另设 账户 收存 购房人 购房款 第十二条 按揭 贷款 购买 商品房 按揭 贷款 贷款 银行 直接 转入 监管 账户 注明 用途 第十三条 分期 其他 付款 方式 购买 商品房 签订 商品房 买卖合同 必须 注明 付款 次数 每次 付款 金额 付款 时间 合同 约定 及时 购房款 存入 监管 账户 第十四条 监管 银行 楼盘 编制 单位 根据 楼盘 表网 成交 信息 合同 约定 购房款 支付 信息 实时 掌握 房屋 销售 房号 进入 监管 账户 购房款 金额 按套 建立 购房款 明细 管理 台账 做到 专款专用 第五章 预售 资金 监管 额度 第十五条 商品房 预售 资金 监管 额度 项目 建筑 安装 装修 区内 配套 建设 成本费用 含税 合同 约定 费用 以及 项目 正常 支出费用 综合 确定 监管 额度 商品房 预售 资金 监管 协议 载明 商品房 预售 资金 实行 全程 监管 监管 额度 资金 只能 用于 支付 项目 工程建设 进度 建筑材料 配套 设施 设备 装修 工程进度 款项 以及 法定 税费 超出 监管 额度 预售 资金 开发 企业 可以 提取 进行 使用 监管 银行 不得 擅自 划扣 监管 额度 资金 商品房 预售 资金 监管 账户 不得 开通 网上银行 功能 自动 扣款 转账 业务 设立 子公司 房地产 开发 企业 集团公司 不得 抽调 第十六条 使用 监管 额度 资金 项目 工程进度 资金 使用 计划 依据 按照 项目 建设 进度 达到 主体 分部 验收 装修 分部 验收 竣工 验收 联合 验收 房屋 首次 登记 环节 设置 资金 使用 节点 项目 主体 分部 验收 使用 资金 额度 不得 超过 监管 资金 额度 总额 项目 装修 分部 验收 使用 资金 额度 不得 超过 监管 资金 额度 总额 项目 完成 竣工 验收 联合 验收 使用 资金 额度 不得 超过 监管 资金 额度 额度 总额 项目 完成 首次 登记 使用 资金 额度 监管 资金 额度 总额 同时 监管 终止 对于 部分 没有 装修 商品房 项目 项目 主体 分部 验收 项目 完成 竣工 验收 之间 可视 项目 进度 情况 申请 使用 监管 资金 额度 不得 超过 监管 资金 额度 总额 项目 完成 首次 登记 监管 帐户 资金 余额 不得 低于 监管 资金 额度 总额 第十七条 开发 企业 按照 监管 协议 确定 资金 使用 节点 向市 部门 提出 使用 预售 资金 申请 提交 相应 材料 商品房 预售 资金 使用 申请书 用于 支付 工程款 提供 工程建设 合同 工程 监理 机构 出具 施工进度 资料 影像 资料 用于 支付 工程建设 建筑材料 设备 款项 提供 供应商 签订 购销 合同 用于 支付 工程 监理 其他 行政 事业性 收费 提供 合同 缴费通知 其他 应当 提供 材料 首次 付款 每次 申请 拨款 应当 提交 一次 申请 用款 事项 转款 回单 支付 工程款 需提交 监理 单位 相应 款项 使用 情况 证明 材料 申请材料 审核 合格 由市 部门 工作日内 出具 同意 拨付 证明 监管 银行 及时 拨付 监管 银行 违反 预售 资金 三方 监管 协议 未经 市住 部门 核实 同意 擅自 拨付 监管 额度 资金 应当 负责 追回 资金 无法 追回 依法 承担 相应 赔偿 责任 第六章 不明 入账 处理 第十八条 购房人 通过 电汇 网上银行 转账 方式 交存 购房款 或者 预售 资金 划拨 过程 中因 拨付 失败 返回 资金 监管 账户 形成 不明 入账 开发 企业 应当 及时 予以 划分 确认 划分 确认 后方 申请 使用 部分 资金 第十九条 属于 资金 错误 划入 监管 账户 开发 企业 应当 提交 以下 资料 向市 部门 申请 办理 不明 入账 退款 通知书 不明 入账 退款 申请表 开户银行 出具 证明文件 企业 营业执照 经办人 身份证 委托书 由于 发放 购房 贷款 或者 银行 汇款 原因 造成 资金 错误 划入 监管 账户 应当 提供 相关 发起 银行 出具 证明文件 市住 部门 受理 申请 工作日内 完成 审核 审核 通过 开发 企业 出具 不明 入账 退款 通知书 开发 企业 工作日内 不明 入账 退款 通知书 开户银行 办理 退款 手续 第七章 监管 账户 注销 变更 第二十条 监管 项目 办理 房屋 所有权 首次 登记 开发 企业 可以 申请 注销 监管 注销 监管 账户 剩余 资金 开发 企业 自行处理 第二十一条 开发 企业 申请 办理 注销 监管 通知书 应当 提交 以下 材料 注销 监管 申请表 具备 办理 产权 转移 登记 证明 材料 企业 营业执照 经办人 身份证 委托书 市住 部门 受理 申请 审核 通过 房地产 开发 企业 出具 注销 监管 通知书 房地产 开发 企业 注销 监管 通知书 开户银行 办理 注销 监管 账户 手续 第二十二条 预售 商品房 项目 发生 监管 银行 监管 账户 变更 可以 申请 变更 变更 期间 监管 账户 对应 商品房 预售 许可证 范围 商品房 不得 销售 房地产 开发 企业 变更 监管 银行 监管 账户 监管 银行 市住 部门 协商 同意 解除 三方 监管 协议 重新 签订 三方 监管 协议 监管 账户 预售 资金 全部 转入 监管 账户 房地产 开发 企业 应持 以下 材料 申请 变更 监管 银行 监管 账户 监管 账户 银行 变更 申请书 监管 账户 开户 通知书 开户 证明 相关 材料 企业 营业执照 经办人 身份证 委托书 签订 三方 监管 协议 房地产 开发 企业 应当 交回 三方 监管 协议 原件 市住 部门 受理 监管 账户 变更 申请 工作日内 完成 审核 审核 通过 书面通知 监管 银行 办理 变更 相关 手续 第八章 监督管理 第二十三条 市住 部门 应当 加强 房地产 开发 企业 执行 预售 资金 监管 制度 情况 日常 检查和 监督 以下 情形 书面通知 监管 银行 暂停 拨付 监管 账户 预售 资金 启动 应急 措施 协调 相关 部门 监督 监管 账户 资金 使用 房地产 开发 企业 存在 违法 违规行为 导致 工程 停工 预售 项目 发生 质量事故 存在 严重 质量 问题 预售 项目 按期 交付使用 存在 不能 按期 交付 风险 项目 存在 违法 违规 建设 销售 项目 存在 严重 债务 劳务 纠纷 应当 暂停 拨付 其他 情形 第二十四条 房地产 开发 企业 提供 资金 监管 拨付 相关 材料 真实 准确 提供 材料 真实 准确 追究 企业 相关 法律 经济 责任 第二十五条 房地产 开发 企业 按规定 收存 项目 资金 除应 应存 资金 足额 存入 监管 账户 还应 承担 相应 法律 经济 责任 由此 造成 损失 承担 赔偿 责任 情节严重 由市 部门 列为 不良 企业 公开 曝光 第二十六条 房地产 开发 企业 销售 方案 计划 擅自 销售 项目 楼房 造成 不良影响 相关 单位 个人 由市 部门 列为 不良 企业 不良行为 人员 公开 曝光 涉嫌 违法犯罪 移交 司法机关 处理 第二十七条 房地产 开发 企业 未经 同意 另行 设立 账户 收存 项目 商品房 预售 资金 视同 刻意 抽逃 资金 规避 监管 市住 部门 有权 申请 有关 部门 冻结 账户 同时 依法追究 房地产 开发 企业 法定代表 法律责任 第二十八条 施工单位 监理 单位 提供 虚假 证明 采用 其他 方式 协助 开发 企业 违规 支取 预售 资金 由市 部门 依法 相关 责任 单位 责任人 进行 处理 违反 相关 法律 法规 规章 规定 依照 有关 规定 处罚 第二十九条 监管 银行 按照 规定 按照 商品房 预售 资金 监管 协议 约定 擅自 收存 管理 开发 企业 名义 转入 资金 按规定 监控 反馈 购房 贷款 入账 情况 擅自 拨付 资金 存在 其他 违规行为 依法 承担 相应 法律责任 第三十条 监管 银行 及时 向市 部门 上报 监管 账户 信息 若因 及时 上报 造成 损失 监管 银行 承担 相应 法律责任 第三十一条 相关 部门 及其 工作人员 预售 资金 监管 工作 玩忽职守 滥用职权 徇私舞弊 依法追究 责任 第九章 第三十二条 本细则 由市 部门 会同 人行 金融 监管部门 负责 解释 第三十三条 本细则 印发 之日起 实施,1.543829048165578,9.152043687982058,3.15,4.683333333333334,16309,59.8,27.14166666666667,1745.444816053512,148.9921240384616,77.85979326923076,1745.444816053512,13.17265384615384,4,3,0.008625,1.0,主体,19.0,19.0,4.040005889423077,4.737987012987015,1.0,装修,19.0,25.0,43.09927680288462,5.088636363636366,1.0,竣备,19.0,26.0,52.07902788461539,5.19253246753247,1.0,确权,19.0,34.0,49.77381346153848,6.491233766233768,,,,,,,3,5,77.85979326923076
